timestamp,hour,minute,day_of_week,month,deployment,cpu,cpu_percent,memory_bytes,memory_percent,desired_replicas,available_replicas
1764374400,1,0,5,11,adservice,0.02760410048341198,4.600683413901996,198651904.0,31.574869791666664,2,2
1764374400,1,0,5,11,cartservice,0.10679300443417078,17.798834072361796,121528320.0,45.2728271484375,2,2
1764374400,1,0,5,11,checkoutservice,0.018935333623683933,4.733833405920983,30089216.0,11.2091064453125,2,2
1764374400,1,0,5,11,currencyservice,0.19519228681722983,48.79807170430745,166064128.0,61.86370849609375,2,2
1764374400,1,0,5,11,emailservice,0.010962853832253617,2.740713458063404,91656192.0,34.14459228515625,2,2
1764374400,1,0,5,11,frontend,0.3548618931779899,88.71547329449747,85569536.0,31.87713623046875,2,2
1764374400,1,0,5,11,paymentservice,0.007801265574078599,1.9503163935196497,150560768.0,56.0882568359375,2,2
1764374400,1,0,5,11,productcatalogservice,0.1620818598936194,40.52046497340485,35667968.0,13.287353515625,2,2
1764374400,1,0,5,11,recommendationservice,0.25978597386735597,64.94649346683899,101224448.0,10.726128472222223,2,2
1764374400,1,0,5,11,redis-cart,0.017341096214025704,6.936438485610282,30928896.0,5.760955810546875,2,2
1764374400,1,0,5,11,shippingservice,0.019583511594466495,4.895877898616623,32927744.0,12.26654052734375,2,2
1764374400,1,0,5,11,adservice,0.02760410048341198,4.600683413901996,198651904.0,31.574869791666664,2,2
1764374460,1,1,5,11,adservice,0.027157537398626478,4.526256233104413,198545408.0,31.557942708333332,2,2
1764374400,1,0,5,11,cartservice,0.10679300443417078,17.798834072361796,121528320.0,45.2728271484375,2,2
1764374460,1,1,5,11,cartservice,0.1091024174782734,18.1837362463789,121585664.0,45.294189453125,2,2
1764374400,1,0,5,11,checkoutservice,0.018935333623683933,4.733833405920983,30089216.0,11.2091064453125,2,2
1764374460,1,1,5,11,checkoutservice,0.020723789179479098,5.180947294869774,30298112.0,11.28692626953125,2,2
1764374400,1,0,5,11,currencyservice,0.19519228681722983,48.79807170430745,166064128.0,61.86370849609375,2,2
1764374460,1,1,5,11,currencyservice,0.1954856249253381,48.871406231334525,166453248.0,62.0086669921875,2,2
1764374400,1,0,5,11,emailservice,0.010962853832253617,2.740713458063404,91656192.0,34.14459228515625,2,2
1764374460,1,1,5,11,emailservice,0.011242320924290412,2.8105802310726027,91660288.0,34.1461181640625,2,2
1764374400,1,0,5,11,frontend,0.3548618931779899,88.71547329449747,85569536.0,31.87713623046875,2,2
1764374460,1,1,5,11,frontend,0.3569387476822665,89.23468692056663,83767296.0,31.20574951171875,2,2
1764374400,1,0,5,11,paymentservice,0.007801265574078599,1.9503163935196497,150560768.0,56.0882568359375,2,2
1764374460,1,1,5,11,paymentservice,0.008860920855389429,2.215230213847357,151527424.0,56.4483642578125,2,2
1764374400,1,0,5,11,productcatalogservice,0.1620818598936194,40.52046497340485,35667968.0,13.287353515625,2,2
1764374460,1,1,5,11,productcatalogservice,0.16202648301811723,40.5066207545293,34840576.0,12.9791259765625,2,2
1764374400,1,0,5,11,recommendationservice,0.25978597386735597,64.94649346683899,101224448.0,10.726128472222223,2,2
1764374460,1,1,5,11,recommendationservice,0.25772959260088246,64.43239815022062,101814272.0,10.788628472222223,2,2
1764374400,1,0,5,11,redis-cart,0.017341096214025704,6.936438485610282,30928896.0,5.760955810546875,2,2
1764374460,1,1,5,11,redis-cart,0.018247443927304832,7.298977570921933,30674944.0,5.713653564453125,2,2
1764374400,1,0,5,11,shippingservice,0.019583511594466495,4.895877898616623,32927744.0,12.26654052734375,2,2
1764374460,1,1,5,11,shippingservice,0.01975565635584958,4.938914088962394,32944128.0,12.27264404296875,2,2
1764374460,1,1,5,11,adservice,0.027157537398626478,4.526256233104413,198545408.0,31.557942708333332,2,2
1764374520,1,2,5,11,adservice,0.02810400083251569,4.684000138752615,198479872.0,31.547526041666668,2,2
1764374460,1,1,5,11,cartservice,0.1091024174782734,18.1837362463789,121585664.0,45.294189453125,2,2
1764374520,1,2,5,11,cartservice,0.11134518542616567,18.55753090436095,121614336.0,45.30487060546875,2,2
1764374460,1,1,5,11,checkoutservice,0.020723789179479098,5.180947294869774,30298112.0,11.28692626953125,2,2
1764374520,1,2,5,11,checkoutservice,0.019297042881177524,4.82426072029438,30175232.0,11.24114990234375,2,2
1764374460,1,1,5,11,currencyservice,0.1954856249253381,48.871406231334525,166453248.0,62.0086669921875,2,2
1764374520,1,2,5,11,currencyservice,0.197904228641183,49.47605716029575,167485440.0,62.3931884765625,2,2
1764374460,1,1,5,11,emailservice,0.011242320924290412,2.8105802310726027,91660288.0,34.1461181640625,2,2
1764374520,1,2,5,11,emailservice,0.011100691327256827,2.7751728318142064,91656192.0,34.14459228515625,2,2
1764374460,1,1,5,11,frontend,0.3569387476822665,89.23468692056663,83767296.0,31.20574951171875,2,2
1764374520,1,2,5,11,frontend,0.3431906711714071,85.79766779285177,85913600.0,32.00531005859375,2,2
1764374460,1,1,5,11,paymentservice,0.008860920855389429,2.215230213847357,151527424.0,56.4483642578125,2,2
1764374520,1,2,5,11,paymentservice,0.00865209623045008,2.16302405761252,152571904.0,56.83746337890625,2,2
1764374460,1,1,5,11,productcatalogservice,0.16202648301811723,40.5066207545293,34840576.0,12.9791259765625,2,2
1764374520,1,2,5,11,productcatalogservice,0.1648352625607118,41.208815640177946,35094528.0,13.07373046875,2,2
1764374460,1,1,5,11,recommendationservice,0.25772959260088246,64.43239815022062,101814272.0,10.788628472222223,2,2
1764374520,1,2,5,11,recommendationservice,0.26207175007655903,65.51793751913976,101449728.0,10.75,2,2
1764374460,1,1,5,11,redis-cart,0.018247443927304832,7.298977570921933,30674944.0,5.713653564453125,2,2
1764374520,1,2,5,11,redis-cart,0.0156815463295673,6.272618531826921,30928896.0,5.760955810546875,2,2
1764374460,1,1,5,11,shippingservice,0.01975565635584958,4.938914088962394,32944128.0,12.27264404296875,2,2
1764374520,1,2,5,11,shippingservice,0.019696298786776232,4.924074696694058,33124352.0,12.33978271484375,2,2
1764374520,1,2,5,11,adservice,0.02810400083251569,4.684000138752615,198479872.0,31.547526041666668,2,2
1764374580,1,3,5,11,adservice,0.02807358355802819,4.678930593004698,198529024.0,31.555338541666668,2,2
1764374520,1,2,5,11,cartservice,0.11134518542616567,18.55753090436095,121614336.0,45.30487060546875,2,2
1764374580,1,3,5,11,cartservice,0.11538873837010338,19.231456395017233,121544704.0,45.2789306640625,2,2
1764374520,1,2,5,11,checkoutservice,0.019297042881177524,4.82426072029438,30175232.0,11.24114990234375,2,2
1764374580,1,3,5,11,checkoutservice,0.01932425579178458,4.831063947946145,30023680.0,11.1846923828125,2,2
1764374520,1,2,5,11,currencyservice,0.197904228641183,49.47605716029575,167485440.0,62.3931884765625,2,2
1764374580,1,3,5,11,currencyservice,0.19753127802466264,49.38281950616566,167956480.0,62.56866455078125,2,2
1764374520,1,2,5,11,emailservice,0.011100691327256827,2.7751728318142064,91656192.0,34.14459228515625,2,2
1764374580,1,3,5,11,emailservice,0.010725149768293168,2.681287442073292,91656192.0,34.14459228515625,2,2
1764374520,1,2,5,11,frontend,0.3431906711714071,85.79766779285177,85913600.0,32.00531005859375,2,2
1764374580,1,3,5,11,frontend,0.36107086937143684,90.26771734285921,85180416.0,31.732177734375,2,2
1764374520,1,2,5,11,paymentservice,0.00865209623045008,2.16302405761252,152571904.0,56.83746337890625,2,2
1764374580,1,3,5,11,paymentservice,0.007328657973930678,1.8321644934826693,153698304.0,57.257080078125,2,2
1764374520,1,2,5,11,productcatalogservice,0.1648352625607118,41.208815640177946,35094528.0,13.07373046875,2,2
1764374580,1,3,5,11,productcatalogservice,0.1653400273673363,41.33500684183407,34721792.0,12.93487548828125,2,2
1764374520,1,2,5,11,recommendationservice,0.26207175007655903,65.51793751913976,101449728.0,10.75,2,2
1764374580,1,3,5,11,recommendationservice,0.26441362256528117,66.1034056413203,101478400.0,10.753038194444445,2,2
1764374520,1,2,5,11,redis-cart,0.0156815463295673,6.272618531826921,30928896.0,5.760955810546875,2,2
1764374580,1,3,5,11,redis-cart,0.014996781575428594,5.998712630171438,30674944.0,5.713653564453125,2,2
1764374520,1,2,5,11,shippingservice,0.019696298786776232,4.924074696694058,33124352.0,12.33978271484375,2,2
1764374580,1,3,5,11,shippingservice,0.018991484150720175,4.747871037680044,33193984.0,12.36572265625,2,2
1764374580,1,3,5,11,adservice,0.02807358355802819,4.678930593004698,198529024.0,31.555338541666668,2,2
1764374640,1,4,5,11,adservice,0.028732549717218735,4.788758286203123,198438912.0,31.541015625,2,2
