timestamp,hour,minute,day_of_week,month,deployment,cpu,cpu_percent,memory_bytes,memory_percent,desired_replicas,available_replicas
1775284020,8,27,5,4,frontend,0.0009672540545800052,0.48362702729000256,68882432.0,51.3214111328125,2,2
1775284080,8,28,5,4,frontend,0.0008580771232876488,0.4290385616438244,68890624.0,51.3275146484375,2,2
1775284020,8,27,5,4,adservice,0.0014232553476617345,0.7116276738308672,106315776.0,56.32812499999999,1,1
1775284080,8,28,5,4,adservice,0.0014236152141732727,0.7118076070866364,106319872.0,56.330295138888886,1,1
1775284020,8,27,5,4,cartservice,0.005124905316039899,1.2812263290099748,132124672.0,98.4405517578125,2,2
1775284080,8,28,5,4,cartservice,0.0050019236166707675,1.2504809041676919,132173824.0,98.4771728515625,2,2
1775284020,8,27,5,4,checkoutservice,0.0006825557809309055,0.6825557809309055,18939904.0,28.22265625,1,1
1775284080,8,28,5,4,checkoutservice,0.0007867631560563112,0.7867631560563112,18944000.0,28.228759765625,1,1
1775284020,8,27,5,4,currencyservice,0.002115685217878429,1.0578426089392143,96841728.0,72.1527099609375,2,2
1775284080,8,28,5,4,currencyservice,0.0018978628160055478,0.9489314080027739,97558528.0,72.686767578125,2,2
1775284020,8,27,5,4,emailservice,0.0029471747211911627,2.9471747211911627,47435776.0,70.684814453125,1,1
1775284080,8,28,5,4,emailservice,0.002938185764235415,2.9381857642354148,47431680.0,70.6787109375,1,1
1775284020,8,27,5,4,paymentservice,0.0013825728212369512,0.6912864106184756,189652992.0,141.302490234375,2,2
1775284080,8,28,5,4,paymentservice,0.001652795590166192,0.826397795083096,191164416.0,142.4285888671875,2,2
1775284020,8,27,5,4,productcatalogservice,0.0015723816261055089,0.7861908130527544,37830656.0,28.18603515625,2,2
1775284080,8,28,5,4,productcatalogservice,0.0016061818426603657,0.8030909213301829,37834752.0,28.1890869140625,2,2
1775284020,8,27,5,4,recommendationservice,0.006134401630635403,3.0672008153177015,88518656.0,19.185901988636363,2,2
1775284080,8,28,5,4,recommendationservice,0.005908269518918032,2.954134759459016,88518656.0,19.185901988636363,2,2
1775284020,8,27,5,4,shippingservice,0.0010760158966556532,1.0760158966556532,19501056.0,29.058837890625,1,1
1775284080,8,28,5,4,shippingservice,0.0010882183303002778,1.0882183303002777,19505152.0,29.06494140625,1,1
1775284080,8,28,5,4,frontend,0.0008580771232876488,0.4290385616438244,68890624.0,51.3275146484375,2,2
1775284140,8,29,5,4,frontend,0.0009618225854616028,0.48091129273080135,68902912.0,51.336669921875,2,2
1775284080,8,28,5,4,adservice,0.0014236152141732727,0.7118076070866364,106319872.0,56.330295138888886,1,1
1775284140,8,29,5,4,adservice,0.00132100574907884,0.66050287453942,106315776.0,56.32812499999999,1,1
1775284080,8,28,5,4,cartservice,0.0050019236166707675,1.2504809041676919,132173824.0,98.4771728515625,2,2
1775284140,8,29,5,4,cartservice,0.004486141263832096,1.121535315958024,132153344.0,98.4619140625,2,2
1775284080,8,28,5,4,checkoutservice,0.0007867631560563112,0.7867631560563112,18944000.0,28.228759765625,1,1
